,Date,AdjClose,MACD
26,2001-01-22,24.78,0.0404
27,2001-01-23,25.25,0.1011
28,2001-01-24,25.57,0.1157
29,2001-01-25,25.51,0.0463
30,2001-01-26,24.87,-0.0314
31,2001-01-29,24.44,-0.14
32,2001-01-30,25.23,-0.2723
33,2001-01-31,26.02,-0.3423
34,2001-02-01,25.2,-0.4644
35,2001-02-02,24.86,-0.5079
36,2001-02-05,25.92,-0.4067
37,2001-02-06,25.68,-0.2921
38,2001-02-07,25.87,-0.1582
39,2001-02-08,25.86,-0.09699999999999999
40,2001-02-09,24.56,-0.1258
41,2001-02-12,24.4,-0.20600000000000002
42,2001-02-13,24.0,-0.2412
43,2001-02-14,24.34,-0.1921
44,2001-02-15,25.09,-0.1681
45,2001-02-16,23.91,-0.265
46,2001-02-20,23.16,-0.305
47,2001-02-21,23.07,-0.3315
48,2001-02-22,22.85,-0.4446
49,2001-02-23,22.4,-0.5934
50,2001-02-26,23.21,-0.7481
51,2001-02-27,23.34,-0.8977
52,2001-02-28,23.03,-0.9579
53,2001-03-01,22.69,-1.002
54,2001-03-02,22.83,-0.9941
55,2001-03-05,23.27,-0.9971
56,2001-03-06,23.71,-1.0675
57,2001-03-07,23.14,-1.0817
58,2001-03-08,23.38,-0.9921
59,2001-03-09,24.03,-0.8356
60,2001-03-12,24.16,-0.6865
61,2001-03-13,23.8,-0.529
62,2001-03-14,22.83,-0.4419
63,2001-03-15,23.06,-0.3644
64,2001-03-16,21.27,-0.3342
65,2001-03-19,22.21,-0.2338
66,2001-03-20,21.92,-0.2081
67,2001-03-21,20.59,-0.2848
68,2001-03-22,20.65,-0.41100000000000003
69,2001-03-23,20.65,-0.4766
70,2001-03-26,21.95,-0.475
71,2001-03-27,21.88,-0.5761
72,2001-03-28,21.0,-0.7563
73,2001-03-29,20.82,-0.9181
74,2001-03-30,21.35,-0.9838
75,2001-04-02,21.21,-1.0921
76,2001-04-03,20.66,-1.045
77,2001-04-04,20.69,-1.0696
78,2001-04-05,21.67,-1.0382
79,2001-04-06,21.09,-0.935
80,2001-04-09,21.41,-0.8171
81,2001-04-10,21.92,-0.6593
82,2001-04-11,21.77,-0.5996
83,2001-04-12,22.38,-0.5288
84,2001-04-16,22.28,-0.3798
85,2001-04-17,22.05,-0.2012
86,2001-04-18,23.03,-0.0177
87,2001-04-19,22.69,0.1483
88,2001-04-20,22.5,0.3144
89,2001-04-23,22.28,0.4769
90,2001-04-24,21.77,0.466
91,2001-04-25,22.33,0.5646
92,2001-04-26,22.55,0.6354
93,2001-04-27,23.12,0.6381
94,2001-04-30,22.95,0.648
95,2001-05-01,22.73,0.5971
96,2001-05-02,22.41,0.5904
97,2001-05-03,22.2,0.5905
98,2001-05-04,22.65,0.4954
99,2001-05-07,22.71,0.4244
100,2001-05-08,22.62,0.3855
101,2001-05-09,22.46,0.3525
102,2001-05-10,22.74,0.3533
103,2001-05-11,22.38,0.2925
104,2001-05-14,22.44,0.2537
105,2001-05-15,22.68,0.1558
106,2001-05-16,23.38,0.1159
107,2001-05-17,23.92,0.1381
108,2001-05-18,23.96,0.1831
109,2001-05-21,24.8,0.3067
110,2001-05-22,24.62,0.3808
111,2001-05-23,24.12,0.4187
112,2001-05-24,24.45,0.5166
113,2001-05-25,24.01,0.595
114,2001-05-29,23.89,0.6373
115,2001-05-30,23.21,0.6708
116,2001-05-31,23.45,0.6904
117,2001-06-01,23.44,0.711
118,2001-06-04,23.41,0.6804
119,2001-06-05,23.79,0.6438
120,2001-06-06,23.66,0.5915
121,2001-06-07,23.6,0.45799999999999996
122,2001-06-08,23.23,0.3106
123,2001-06-11,22.96,0.1848
124,2001-06-12,23.21,0.0598
125,2001-06-13,23.01,-0.035
126,2001-06-14,22.53,-0.1448
127,2001-06-15,22.45,-0.2079
128,2001-06-18,22.07,-0.2971
129,2001-06-19,21.93,-0.4056
130,2001-06-20,21.59,-0.5246
131,2001-06-21,22.11,-0.6427
132,2001-06-22,21.98,-0.7288
133,2001-06-25,21.58,-0.8071
134,2001-06-26,21.79,-0.8437
135,2001-06-27,21.47,-0.8398
136,2001-06-28,21.35,-0.8690000000000001
137,2001-06-29,20.95,-0.9187
138,2001-07-02,21.3,-0.9
139,2001-07-03,21.38,-0.8881
140,2001-07-05,21.83,-0.8288
141,2001-07-06,21.1,-0.8169
142,2001-07-09,20.88,-0.7771
143,2001-07-10,21.27,-0.7637
144,2001-07-11,18.33,-0.8725
145,2001-07-12,19.02,-0.9023
146,2001-07-13,19.51,-0.9327
147,2001-07-16,19.59,-0.9352
148,2001-07-17,19.3,-0.9548
149,2001-07-18,19.34,-0.9498
150,2001-07-19,19.09,-0.9755
151,2001-07-20,19.05,-1.0173
152,2001-07-23,19.36,-1.1013
153,2001-07-24,18.84,-1.1508
154,2001-07-25,19.13,-1.1835
155,2001-07-26,19.05,-1.2577
156,2001-07-27,19.32,-1.0879
157,2001-07-30,19.7,-0.9386
158,2001-07-31,19.86,-0.8279
159,2001-08-01,19.91,-0.737
160,2001-08-02,19.89,-0.6148
161,2001-08-03,19.85,-0.51
162,2001-08-06,19.48,-0.4055
163,2001-08-07,20.09,-0.2858
164,2001-08-08,19.36,-0.2112
165,2001-08-09,19.51,-0.0834
166,2001-08-10,19.67,0.0446
167,2001-08-13,19.52,0.1446
168,2001-08-14,19.36,0.2064
169,2001-08-15,19.35,0.2511
170,2001-08-16,19.31,0.1675
171,2001-08-17,18.99,0.0921
172,2001-08-20,19.44,0.0573
173,2001-08-21,19.22,0.019
174,2001-08-22,19.17,-0.0019
175,2001-08-23,19.36,-0.0635
176,2001-08-24,19.72,-0.0577
177,2001-08-27,19.57,-0.0727
178,2001-08-28,19.14,-0.1084
179,2001-08-29,18.93,-0.161
180,2001-08-30,18.64,-0.2021
181,2001-08-31,18.69,-0.2433
182,2001-09-04,18.63,-0.2735
183,2001-09-05,18.67,-0.2605
184,2001-09-06,18.28,-0.2964
185,2001-09-07,17.78,-0.3345
186,2001-09-10,17.91,-0.3633
187,2001-09-17,17.06,-0.4477
188,2001-09-18,17.15,-0.5723
189,2001-09-19,16.91,-0.6716
190,2001-09-20,16.09,-0.8
191,2001-09-21,16.07,-0.9059999999999999
192,2001-09-24,17.26,-0.9283
193,2001-09-25,16.86,-0.9785
194,2001-09-26,16.09,-1.0644
195,2001-09-27,15.97,-1.1594
196,2001-09-28,16.41,-1.2037
197,2001-10-01,16.19,-1.2285
198,2001-10-02,16.21,-1.246
199,2001-10-03,16.56,-1.1854
200,2001-10-04,16.39,-1.1417
201,2001-10-05,16.26,-1.0767
202,2001-10-08,16.12,-0.9357
203,2001-10-09,15.89,-0.8092
204,2001-10-10,16.49,-0.7714
205,2001-10-11,17.47,-0.6644
206,2001-10-12,17.21,-0.5161
207,2001-10-15,16.8,-0.3742
208,2001-10-16,17.11,-0.2575
209,2001-10-17,16.83,-0.1333
210,2001-10-18,16.86,-0.0246
211,2001-10-19,17.05,0.0444
212,2001-10-22,17.53,0.154
213,2001-10-23,17.38,0.235
214,2001-10-24,17.53,0.3379
215,2001-10-25,17.66,0.4565
216,2001-10-26,18.16,0.5161
217,2001-10-29,17.49,0.4631
218,2001-10-30,17.22,0.4655
219,2001-10-31,17.09,0.4808
220,2001-11-01,17.82,0.4735
221,2001-11-02,18.29,0.5059
222,2001-11-05,18.38,0.5568
223,2001-11-06,18.95,0.609
224,2001-11-07,18.6,0.6062
225,2001-11-08,18.61,0.6298
226,2001-11-09,18.31,0.621
227,2001-11-12,18.32,0.5968
228,2001-11-13,18.69,0.5421
229,2001-11-14,18.79,0.5389
230,2001-11-15,18.78,0.5808
231,2001-11-16,18.58,0.6623
232,2001-11-19,18.75,0.6806
233,2001-11-20,18.58,0.6363
234,2001-11-21,18.25,0.5816
235,2001-11-23,18.43,0.4767
236,2001-11-26,18.42,0.4017
237,2001-11-27,18.62,0.3421
238,2001-11-28,18.33,0.3131
239,2001-11-29,18.62,0.2904
240,2001-11-30,18.99,0.2592
241,2001-12-03,18.97,0.2238
242,2001-12-04,19.36,0.226
243,2001-12-05,20.2,0.2568
244,2001-12-06,20.42,0.2729
245,2001-12-07,20.4,0.2973
246,2001-12-10,19.98,0.3583
247,2001-12-11,19.86,0.4171
248,2001-12-12,19.76,0.4757
249,2001-12-13,19.47,0.5265
250,2001-12-14,19.21,0.5764
251,2001-12-17,19.46,0.6137
252,2001-12-18,19.89,0.6279
253,2001-12-19,20.08,0.6527
254,2001-12-20,19.65,0.64
255,2001-12-21,19.53,0.5557
256,2001-12-24,19.67,0.45899999999999996
257,2001-12-26,19.86,0.3648
258,2001-12-27,20.04,0.3202
259,2001-12-28,20.2,0.2862
260,2001-12-31,20.06,0.2415
261,2002-01-02,20.0,0.2254
262,2002-01-03,20.34,0.2456
263,2002-01-04,20.51,0.2604
264,2002-01-07,20.31,0.2193
265,2002-01-08,20.3,0.17300000000000001
266,2002-01-09,20.54,0.1875
267,2002-01-10,19.7,0.1737
268,2002-01-11,19.32,0.146
269,2002-01-14,19.1,0.125
270,2002-01-15,19.18,0.10099999999999999
271,2002-01-16,18.26,0.0217
272,2002-01-17,18.89,-0.0339
273,2002-01-18,18.97,-0.0855
274,2002-01-22,19.01,-0.1675
275,2002-01-23,19.22,-0.2654
276,2002-01-24,19.64,-0.3377
277,2002-01-25,19.63,-0.4002
278,2002-01-28,19.87,-0.4552
279,2002-01-29,19.67,-0.4419
280,2002-01-30,20.06,-0.396
281,2002-01-31,20.35,-0.3234
282,2002-02-01,20.55,-0.2431
283,2002-02-04,19.87,-0.1093
284,2002-02-05,19.16,-0.0529
285,2002-02-06,19.67,0.0258
286,2002-02-07,19.22,0.0756
287,2002-02-08,19.12,0.1011
288,2002-02-11,20.07,0.1473
289,2002-02-12,20.23,0.2081
290,2002-02-13,20.74,0.264
291,2002-02-14,20.7,0.3345
292,2002-02-15,20.8,0.3862
293,2002-02-19,20.68,0.376
294,2002-02-20,20.52,0.3273
295,2002-02-21,20.13,0.3094
296,2002-02-22,20.41,0.3662
297,2002-02-25,21.15,0.3784
298,2002-02-26,20.73,0.4335
299,2002-02-27,20.76,0.5013
300,2002-02-28,20.36,0.4735
301,2002-03-01,21.0,0.4692
302,2002-03-04,22.4,0.5014
303,2002-03-05,21.75,0.5073
304,2002-03-06,22.62,0.5533
305,2002-03-07,22.68,0.6042
306,2002-03-08,23.03,0.6991
307,2002-03-11,23.17,0.8440000000000001
308,2002-03-12,22.91,0.9615
309,2002-03-13,22.57,0.976
310,2002-03-14,22.53,0.9964
311,2002-03-15,22.83,1.0473
312,2002-03-18,22.95,1.1198
313,2002-03-19,22.91,1.1331
314,2002-03-20,22.81,1.0619
315,2002-03-21,22.3,1.0281
316,2002-03-22,22.37,0.9446
317,2002-03-25,21.97,0.8366
318,2002-03-26,21.91,0.7006
319,2002-03-27,20.67,0.4927
320,2002-03-28,20.29,0.2831
321,2002-04-01,20.28,0.0865
322,2002-04-02,20.11,-0.1036
323,2002-04-03,19.64,-0.3113
324,2002-04-04,20.04,-0.5273
325,2002-04-05,20.18,-0.7325
326,2002-04-08,19.93,-0.956
327,2002-04-09,20.54,-1.085
328,2002-04-10,20.69,-1.1592
329,2002-04-11,20.49,-1.234
330,2002-04-12,19.89,-1.2973
331,2002-04-15,20.01,-1.2496
332,2002-04-16,20.74,-1.1241
333,2002-04-17,20.56,-1.0004
334,2002-04-18,20.48,-0.8761
335,2002-04-19,20.77,-0.7127
336,2002-04-22,20.23,-0.6084
337,2002-04-23,20.24,-0.5038
338,2002-04-24,19.83,-0.3921
339,2002-04-25,19.36,-0.3539
340,2002-04-26,19.23,-0.3379
341,2002-04-29,18.24,-0.3692
342,2002-04-30,18.88,-0.3192
343,2002-05-01,18.99,-0.2896
344,2002-05-02,18.94,-0.3254
345,2002-05-03,19.6,-0.3642
346,2002-05-06,19.12,-0.4325
347,2002-05-07,19.47,-0.5096
348,2002-05-08,20.38,-0.5075
349,2002-05-09,20.36,-0.5252
350,2002-05-10,20.05,-0.5073
351,2002-05-13,20.27,-0.435
352,2002-05-14,21.0,-0.3286
353,2002-05-15,20.91,-0.1204
354,2002-05-16,20.67,0.0296
355,2002-05-17,20.89,0.1725
356,2002-05-20,20.48,0.2782
357,2002-05-21,20.1,0.3164
358,2002-05-22,20.18,0.4263
359,2002-05-23,20.99,0.5364
360,2002-05-24,20.96,0.5663
361,2002-05-28,20.43,0.5852
362,2002-05-29,20.15,0.5966
363,2002-05-30,20.31,0.5973
364,2002-05-31,20.59,0.5338
365,2002-06-03,20.22,0.4433
366,2002-06-04,20.4,0.3758
367,2002-06-05,20.59,0.2604
368,2002-06-06,20.13,0.1831
369,2002-06-07,20.27,0.1481
370,2002-06-10,20.38,0.1094
371,2002-06-11,20.05,0.0137
372,2002-06-12,19.58,-0.11900000000000001
373,2002-06-13,19.63,-0.1918
374,2002-06-14,19.19,-0.226
375,2002-06-17,19.91,-0.2421
376,2002-06-18,20.4,-0.2713
377,2002-06-19,20.07,-0.2762
378,2002-06-20,19.82,-0.2791
379,2002-06-21,19.62,-0.3104
380,2002-06-24,19.51,-0.3173
381,2002-06-25,18.99,-0.35100000000000003
382,2002-06-26,19.32,-0.3946
383,2002-06-27,19.54,-0.4156
384,2002-06-28,19.05,-0.4163
385,2002-07-01,18.89,-0.3973
386,2002-07-02,18.55,-0.3579
387,2002-07-03,18.62,-0.3958
388,2002-07-05,19.27,-0.4561
389,2002-07-08,19.02,-0.494
390,2002-07-09,18.63,-0.5177
391,2002-07-10,18.24,-0.5566
392,2002-07-11,18.28,-0.5775
393,2002-07-12,18.17,-0.5529
394,2002-07-15,18.35,-0.5652
395,2002-07-16,17.85,-0.6129
396,2002-07-17,18.13,-0.6031
397,2002-07-18,17.83,-0.606
398,2002-07-19,17.48,-0.6144
399,2002-07-22,16.81,-0.6568
400,2002-07-23,16.79,-0.7712
401,2002-07-24,17.53,-0.8038
402,2002-07-25,17.61,-0.7815
403,2002-07-26,17.51,-0.7438
404,2002-07-29,17.77,-0.7075
405,2002-07-30,18.1,-0.6548
406,2002-07-31,18.14,-0.6196
407,2002-08-01,17.48,-0.5925
408,2002-08-02,16.61,-0.6148
409,2002-08-05,15.76,-0.642
410,2002-08-06,15.99,-0.6485
411,2002-08-07,16.5,-0.5823
412,2002-08-08,17.06,-0.5025
413,2002-08-09,17.15,-0.4777
414,2002-08-12,17.05,-0.439
415,2002-08-13,16.65,-0.4195
416,2002-08-14,17.13,-0.4152
417,2002-08-15,17.01,-0.4587
418,2002-08-16,16.89,-0.5094
419,2002-08-19,17.35,-0.4887
420,2002-08-20,17.17,-0.3966
421,2002-08-21,17.41,-0.2421
422,2002-08-22,17.48,-0.09300000000000001
423,2002-08-23,17.09,-0.0154
424,2002-08-26,17.2,0.0071
425,2002-08-27,17.68,0.0177
426,2002-08-28,17.51,0.0284
427,2002-08-29,17.47,0.099
428,2002-08-30,17.51,0.1346
429,2002-09-03,16.5,0.1309
430,2002-09-04,16.29,0.1379
431,2002-09-05,16.04,0.1079
432,2002-09-06,16.08,0.0963
433,2002-09-09,16.61,0.0631
434,2002-09-10,16.79,-0.0013
435,2002-09-11,16.91,-0.0606
436,2002-09-12,16.9,-0.1206
437,2002-09-13,16.36,-0.2252
438,2002-09-16,16.28,-0.2977
439,2002-09-17,15.92,-0.3796
440,2002-09-18,15.72,-0.4775
441,2002-09-19,15.72,-0.5068
442,2002-09-20,15.84,-0.4946
443,2002-09-23,15.69,-0.4731
444,2002-09-24,15.51,-0.4675
445,2002-09-25,16.18,-0.4583
446,2002-09-26,16.74,-0.446
447,2002-09-27,16.25,-0.4563
448,2002-09-30,15.77,-0.4848
449,2002-10-01,16.64,-0.4441
450,2002-10-02,16.38,-0.4042
451,2002-10-03,16.33,-0.3181
452,2002-10-04,16.19,-0.2282
453,2002-10-07,15.77,-0.1587
454,2002-10-08,15.86,-0.0935
455,2002-10-09,15.23,-0.083
456,2002-10-10,15.92,-0.0346
457,2002-10-11,16.56,-0.0229
458,2002-10-14,16.47,-0.0604
459,2002-10-15,17.49,0.009000000000000001
460,2002-10-16,16.93,0.1004
461,2002-10-17,17.41,0.1452
462,2002-10-18,17.47,0.2142
463,2002-10-21,18.56,0.3154
464,2002-10-22,18.23,0.4104
465,2002-10-23,18.3,0.5296
466,2002-10-24,17.77,0.61
467,2002-10-25,17.97,0.7518
468,2002-10-28,17.74,0.8304
469,2002-10-29,17.67,0.8467
470,2002-10-30,17.5,0.856
471,2002-10-31,17.29,0.7967
472,2002-11-01,17.44,0.8123
473,2002-11-04,17.72,0.7815
474,2002-11-05,18.39,0.7575
475,2002-11-06,18.5,0.6809
476,2002-11-07,18.14,0.6057
477,2002-11-08,18.3,0.53
478,2002-11-11,17.58,0.4606
479,2002-11-12,17.98,0.3765
480,2002-11-13,18.62,0.3437
481,2002-11-14,19.12,0.3148
482,2002-11-15,19.09,0.3254
483,2002-11-18,19.09,0.3781
484,2002-11-19,18.99,0.4104
485,2002-11-20,18.89,0.45399999999999996
486,2002-11-21,18.88,0.4198
487,2002-11-22,18.79,0.391
488,2002-11-25,18.67,0.389
489,2002-11-26,17.79,0.3761
490,2002-11-27,18.67,0.45
491,2002-11-29,18.87,0.5023
492,2002-12-02,19.2,0.4956
493,2002-12-03,19.01,0.4464
494,2002-12-04,18.84,0.3833
495,2002-12-05,18.81,0.3161
496,2002-12-06,18.87,0.2534
497,2002-12-09,18.5,0.1744
498,2002-12-10,18.7,0.1109
499,2002-12-11,18.7,0.0657
500,2002-12-12,18.46,0.0455
501,2002-12-13,18.13,0.0881
502,2002-12-16,18.45,0.0579
503,2002-12-17,18.26,0.0085
504,2002-12-18,18.13,-0.1018
505,2002-12-19,18.0,-0.1867
506,2002-12-20,18.23,-0.2225
507,2002-12-23,17.99,-0.2475
508,2002-12-24,18.09,-0.27399999999999997
509,2002-12-26,18.25,-0.2625
510,2002-12-27,18.2,-0.2738
511,2002-12-30,18.25,-0.2867
512,2002-12-31,18.4,-0.2732
513,2003-01-02,18.98,-0.2096
514,2003-01-03,18.88,-0.1819
515,2003-01-06,19.07,-0.1637
516,2003-01-07,18.89,-0.1088
517,2003-01-08,18.6,-0.0484
518,2003-01-09,18.8,0.0145
519,2003-01-10,18.59,0.0806
520,2003-01-13,18.68,0.136
521,2003-01-14,18.76,0.1804
522,2003-01-15,18.58,0.2232
523,2003-01-16,18.4,0.2396
524,2003-01-17,18.24,0.2439
525,2003-01-21,17.82,0.1811
526,2003-01-22,17.36,0.0967
527,2003-01-23,17.68,-0.0018
528,2003-01-24,17.09,-0.0995
529,2003-01-27,16.95,-0.1866
530,2003-01-28,17.1,-0.2887
531,2003-01-29,17.24,-0.3719
532,2003-01-30,16.7,-0.4781
533,2003-01-31,16.98,-0.5875
534,2003-02-03,17.01,-0.6769
535,2003-02-04,17.05,-0.7432
536,2003-02-05,17.02,-0.7995
537,2003-02-06,16.55,-0.84
538,2003-02-07,16.55,-0.8363
539,2003-02-10,16.69,-0.8307
540,2003-02-11,16.58,-0.7848
541,2003-02-12,16.74,-0.7127
542,2003-02-13,16.56,-0.6679999999999999
543,2003-02-14,16.77,-0.6368
544,2003-02-18,17.36,-0.5264
545,2003-02-19,17.18,-0.4555
546,2003-02-20,17.17,-0.3841
547,2003-02-21,17.5,-0.2981
548,2003-02-24,17.1,-0.2346
549,2003-02-25,17.3,-0.1298
550,2003-02-26,17.26,-0.0329
551,2003-02-27,17.3,0.0379
552,2003-02-28,17.18,0.0948
553,2003-03-03,17.1,0.1471
554,2003-03-04,16.77,0.177
555,2003-03-05,17.0,0.1942
556,2003-03-06,16.55,0.1479
557,2003-03-07,17.12,0.1475
558,2003-03-10,16.55,0.1016
559,2003-03-11,16.23,0.0246
560,2003-03-12,16.21,-0.0188
561,2003-03-13,17.06,-0.0392
562,2003-03-14,16.97,-0.0614
563,2003-03-17,17.87,-0.0646
564,2003-03-18,17.78,-0.062
565,2003-03-19,17.99,-0.0379
566,2003-03-20,17.83,0.0025
567,2003-03-21,18.42,0.0562
568,2003-03-24,17.64,0.1054
569,2003-03-25,17.68,0.1171
570,2003-03-26,17.53,0.1923
571,2003-03-27,17.38,0.2804
572,2003-03-28,16.89,0.3479
573,2003-03-31,16.55,0.3419
574,2003-04-01,16.84,0.341
575,2003-04-02,17.51,0.3029
576,2003-04-03,17.51,0.2708
577,2003-04-04,17.38,0.2169
578,2003-04-07,17.36,0.1708
579,2003-04-08,17.31,0.0702
580,2003-04-09,17.07,0.0112
581,2003-04-10,17.3,-0.032
582,2003-04-11,17.18,-0.0854
583,2003-04-14,17.49,-0.0904
584,2003-04-15,17.63,-0.0704
585,2003-04-16,17.31,-0.0485
586,2003-04-17,17.83,-0.0283
587,2003-04-21,17.82,-0.0317
588,2003-04-22,18.21,-0.0211
589,2003-04-23,18.38,0.0427
590,2003-04-24,18.51,0.1104
591,2003-04-25,18.16,0.1746
592,2003-04-28,18.44,0.2654
593,2003-04-29,18.4,0.3579
594,2003-04-30,18.5,0.4348
595,2003-05-01,18.32,0.4793
596,2003-05-02,18.73,0.5248
597,2003-05-05,18.66,0.5881
598,2003-05-06,18.99,0.604
599,2003-05-07,17.95,0.561
600,2003-05-08,17.56,0.4791
601,2003-05-09,17.98,0.4277
602,2003-05-12,18.13,0.3721
603,2003-05-13,18.09,0.33899999999999997
604,2003-05-14,17.83,0.2702
605,2003-05-15,17.95,0.20800000000000002
606,2003-05-16,17.89,0.1256
607,2003-05-19,17.83,0.0644
608,2003-05-20,17.9,-0.0325
609,2003-05-21,18.0,-0.1071
610,2003-05-22,18.24,-0.193
611,2003-05-23,18.24,-0.2046
612,2003-05-27,18.72,-0.1421
613,2003-05-28,18.83,-0.1102
614,2003-05-29,18.64,-0.0842
615,2003-05-30,19.24,-0.0215
616,2003-06-02,19.32,0.0715
617,2003-06-03,19.64,0.1554
618,2003-06-04,19.85,0.2646
619,2003-06-05,19.99,0.3834
620,2003-06-06,20.01,0.5012
621,2003-06-09,19.71,0.5902
622,2003-06-10,19.7,0.6746
623,2003-06-11,19.94,0.767
624,2003-06-12,19.76,0.8240000000000001
625,2003-06-13,19.31,0.8117
626,2003-06-16,19.65,0.8155
627,2003-06-17,19.57,0.7819
628,2003-06-18,19.71,0.7536
629,2003-06-19,19.62,0.6931
630,2003-06-20,19.6,0.6042
631,2003-06-23,19.31,0.4952
632,2003-06-24,19.3,0.3818
633,2003-06-25,19.08,0.2812
634,2003-06-26,19.24,0.1913
635,2003-06-27,18.92,0.071
636,2003-06-30,18.79,-0.031
637,2003-07-01,18.84,-0.0933
638,2003-07-02,19.11,-0.1533
639,2003-07-03,19.07,-0.2042
640,2003-07-07,19.48,-0.2556
641,2003-07-08,19.61,-0.2707
642,2003-07-09,19.42,-0.2896
643,2003-07-10,19.1,-0.2863
644,2003-07-11,19.43,-0.2593
645,2003-07-14,19.4,-0.21
646,2003-07-15,19.24,-0.1804
647,2003-07-16,18.9,-0.1508
648,2003-07-17,18.93,-0.1096
649,2003-07-18,18.96,-0.0619
650,2003-07-21,18.56,-0.0615
651,2003-07-22,18.59,-0.0738
652,2003-07-23,18.81,-0.0973
653,2003-07-24,18.98,-0.1271
654,2003-07-25,19.31,-0.121
655,2003-07-28,19.43,-0.0862
656,2003-07-29,19.36,-0.0827
657,2003-07-30,19.36,-0.08800000000000001
658,2003-07-31,19.75,-0.0629
659,2003-08-01,19.66,-0.0218
660,2003-08-04,19.79,0.0287
661,2003-08-05,19.24,0.0398
662,2003-08-06,19.09,0.0723
663,2003-08-07,19.02,0.1013
664,2003-08-08,19.11,0.1263
665,2003-08-11,19.06,0.1333
666,2003-08-12,19.3,0.1394
667,2003-08-13,19.23,0.1373
668,2003-08-14,19.45,0.1437
669,2003-08-15,19.71,0.1494
670,2003-08-18,19.58,0.1295
671,2003-08-19,19.94,0.1321
672,2003-08-20,19.97,0.11900000000000001
673,2003-08-21,20.18,0.1481
674,2003-08-22,20.23,0.1931
675,2003-08-25,20.03,0.2361
676,2003-08-26,20.02,0.2558
677,2003-08-27,19.96,0.2781
678,2003-08-28,20.18,0.2987
679,2003-08-29,20.66,0.3533
680,2003-09-02,21.04,0.4192
681,2003-09-03,20.7,0.4529
682,2003-09-04,20.76,0.4973
683,2003-09-05,20.69,0.5087
684,2003-09-08,20.83,0.5388
685,2003-09-09,20.69,0.5417
686,2003-09-10,20.18,0.5225
687,2003-09-11,20.15,0.4975
688,2003-09-12,20.27,0.473
689,2003-09-15,20.26,0.4504
690,2003-09-16,20.57,0.4267
691,2003-09-17,20.37,0.3521
692,2003-09-18,20.56,0.2637
693,2003-09-19,20.58,0.2017
694,2003-09-22,20.29,0.1302
695,2003-09-23,20.33,0.0764
696,2003-09-24,20.01,-0.0085
697,2003-09-25,19.82,-0.0763
698,2003-09-26,19.64,-0.1087
699,2003-09-29,19.73,-0.1263
700,2003-09-30,19.51,-0.162
701,2003-10-01,19.65,-0.1982
702,2003-10-02,19.54,-0.2656
703,2003-10-03,19.77,-0.3083
704,2003-10-06,19.73,-0.3602
705,2003-10-07,19.86,-0.3894
706,2003-10-08,20.4,-0.3556
707,2003-10-09,20.51,-0.3333
708,2003-10-10,20.33,-0.29
709,2003-10-13,20.47,-0.2275
710,2003-10-14,20.62,-0.1377
711,2003-10-15,20.7,-0.0573
712,2003-10-16,20.45,0.0107
713,2003-10-17,20.22,0.0555
714,2003-10-20,20.51,0.1271
715,2003-10-21,20.6,0.1832
716,2003-10-22,20.4,0.2456
717,2003-10-23,20.32,0.2858
718,2003-10-24,20.25,0.2852
719,2003-10-27,20.17,0.2727
720,2003-10-28,20.77,0.2909
721,2003-10-29,20.61,0.2918
722,2003-10-30,20.87,0.2796
723,2003-10-31,21.03,0.2605
724,2003-11-03,21.36,0.2702
725,2003-11-04,21.99,0.3308
726,2003-11-05,22.19,0.3677
727,2003-11-06,22.34,0.4092
728,2003-11-07,22.37,0.4646
729,2003-11-10,22.29,0.5318
730,2003-11-11,22.14,0.5966
731,2003-11-12,22.57,0.6923
732,2003-11-13,22.4,0.7513
733,2003-11-14,22.48,0.8313
734,2003-11-17,22.31,0.8752
735,2003-11-18,22.02,0.8981
736,2003-11-19,22.25,0.9096
737,2003-11-20,22.08,0.8640000000000001
738,2003-11-21,21.98,0.7877
739,2003-11-24,22.31,0.7048
740,2003-11-25,22.65,0.6458
741,2003-11-26,22.62,0.5956
742,2003-11-28,22.77,0.5569
743,2003-12-01,23.15,0.4964
744,2003-12-02,23.1,0.4452
745,2003-12-03,23.42,0.3985
746,2003-12-04,23.38,0.3873
747,2003-12-05,23.46,0.3977
748,2003-12-08,23.63,0.4065
749,2003-12-09,23.5,0.4298
750,2003-12-10,23.37,0.4683
751,2003-12-11,23.47,0.5081
752,2003-12-12,23.38,0.5231
753,2003-12-15,23.3,0.5429
754,2003-12-16,23.75,0.5715
755,2003-12-17,23.5,0.5541
756,2003-12-18,24.02,0.5585
757,2003-12-19,24.23,0.5621
758,2003-12-22,24.12,0.5577
759,2003-12-23,23.91,0.5402
760,2003-12-24,23.76,0.4952
761,2003-12-26,23.79,0.4513
762,2003-12-29,24.13,0.4423
763,2003-12-30,24.18,0.4207
764,2003-12-31,24.16,0.4019
765,2004-01-02,24.18,0.4033
766,2004-01-05,24.48,0.3937
767,2004-01-06,24.53,0.4061
768,2004-01-07,24.62,0.385
769,2004-01-08,24.74,0.3663
770,2004-01-09,24.47,0.3427
771,2004-01-12,24.41,0.3463
772,2004-01-13,24.26,0.3542
773,2004-01-14,24.54,0.3752
774,2004-01-15,25.14,0.4012
775,2004-01-16,25.54,0.4361
776,2004-01-20,25.14,0.4496
777,2004-01-21,25.23,0.4695
778,2004-01-22,24.64,0.4344
779,2004-01-23,24.37,0.3798
780,2004-01-26,24.56,0.3437
